brand_name,product_name,price,rating,ingredients,label
Mederma,Mederma + SPF 30 Scar Cream,34.49,3,"Active: Avobenzone 3%, Octocrylene 10%, Oxybenzone 6%; Other: Water, Allium Cepa (Onion) Bulb Extract, C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Hydrogenated Lecithin, Caprylic/Capric Triglyceride, Panthenol, Pentylene Glycol, Phenoxyethanol, Butyrospermum Parkii (Shea Butter), Glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Fragrance, Squalane, Methylparaben, Xanthan Gum, Disodium EDTA, Ceramide 3, Sodium Hyaluronate, Butylparaben, Ethylparaben, Propylparaben, Isobutylparaben",DM
Estee Lauder,Re-Nutriv Re-Creation Day Crème SPF 15 and Re-Creation Night Crème,950.00,2,"Re-Nutriv Re-Creation Day Crme SPF 15 (1.7 ounces) Active: Octinoxate (7.5%), Homosalate (4%), Avobenzone (3%), Other: Water Purified, Dimethicone, Butylene Glycol, Glycerin, Cetyl Ricinoleate, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea Butter), Hdi/Trimethylol Hexyllactone Crosspolymer, Pentylene Glycol, Cetyl Alcohol, Cetyl Esters, Acrylates Copolymer, Polysilicone-11, Punica Granatum (Pomegranate) Extract, Yeast Extract (Faex), Polygonum Cuspidatum Root Extract, Padina Pavonica (Seaweed) Extract, Oryza Sativa (Rice) Bran Extract, Cucumis Melo (Melon) Fruit Extract, Sigesbeckia Orientalis Extract, Cladosiphon Okamuranus Extract, Glyceryl Stearate, Silybum Marianum (Lady's Thistle) Extract, Hydrogenated Cottonseed Oil, Disodium NADH, Calcium Carbonate, Sodium Chondroitin Sulfate, Cholesterol/Potassium Sulfate, Algae Extract, Creatine, Adenosine Phosphate, Acetyl Glucosamine, Caffeine, Tocopheryl Acetate, Astrocaryum Murumuru Butter, Ethylbisiminomethylguaiacol Manganese Chloride, Lecithin, Persea Gratissima (Avocado) Oil, Sodium Hyaluronate, Hydrolyzed Extensin, Nordihydroguaiaretic Acid, Behenyl Alcohol, Propylene Glycol Dicaprylate, Decarboxy Carnosine Hcl, Santalum Album Seed Extract, Glycine Soja (Soybean) Oil, Chamomilla Recutita (Matricaria) Flower Extract, Dextrin, Mimosa Tenuiflora Bark Extract, Maltodextrin, PEG-100 Stearate, Allyl Methacrylates Crosspolymer, Synthetic Fluorphlogopite, Cyclodextrin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Silica, Hexylene Glycol, Caprylyl Glycol, Fragrance, Phenoxyethanol, Titanium Dioxide Re-Nutriv Re-Creation Night Crme (1.7 ounces) Water, C12-20 Acid PEG-8 Ester, Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Butylene Glycol, Dimethicone, Cetyl Ricinoleate, Cetyl Alcohol, Glycerin, Yeast Extract, Padina Pavonica (Seaweed) Extract, Micrococcus Lysate, Cladosiphon Okamuranus Extract, Glycine Soja (Soybean) Protein, PEG-100 Stearate, Enteromorpha Compressa Extract, Oryza Sativa (Rice) Bran Extract, Decarboxy Carnosine Hcl, Nordihydroguaiaretic Acid, Adenosine Phosphate, Sodium Chondroitin Sulfate, Calcium Carbonate, Ferulic Acid, Aminopropyl Ascorbyl Phosphate, Ethylbisiminomethylguaiacol Manganese Chloride, Tocopheryl Acetate, Lecithin, Caffeine, Betula Alba (Birch) Extract, Hydrogenated Polydecene, Cholesterol, Potassium Cetyl Phosphate, Creatine, Disodium NADH, Sodium Rna, Acetyl Carnitine Hcl, Sodium Hyaluronate, Pentylene Glycol, Cyclodextrin, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Allyl Methacrylates Crosspolymer, Laureth-8, Dextrin, Tromethamine, Xanthan Gum, Carbomer, Hexylene Glycol, Fragrance, Potassium Sulfate, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol",DM
Estee Lauder,Resilience Lift Firming/Sculpting Face and Neck Lotion SPF 15,80.00,2,"Active: Octinoxate (7.5%), Titanium Dioxide (1.4%), Other: Water, Cetyl Ethylhexanoate, Butylene Glycol, Glyceryl Stearate, PEG-100 Stearate, Octyldodecyl Neopentanoate, Glycerin, Polyethylene, Hydrogenated Lecithin, Pentylene Glycol, Plankton Extract, Laminaria Digitata Extract, Behenyl Alcohol, Algae Extract, Avocado Oil, Melon Fruit Extract, Potassium Hydroxide, Mimosa Tenuiflora Bark Extract, Yeast Extract, Aminopropyl Ascorbyl Phosphate, Thermus Thermophillus Ferment, Saccharomyces Ferment Lysate Filtrate, Artemia Extract, Cholesterol/Potassium Sulfate, Acetyl Glucosamine, Linoleic Acid, Lecithin, Whey Protein, Caffeine, Ergothioneine, Polymethyl Methacrylate, Sodium Hyaluronate, Decarboxy Carnosine HCL, Stearic Acid, Zinc PCA, Trehalose, Diethylhexyl Syringylidenemalonate, Sorbitol, Acetyl Hexapeptide-8, Citric Acid, Hydrogenated Starch Hydrolysate, Propylene Glycol Dicaprylate, Caprylic/Capric Triglyceride, Maltodextrin, Malachite, Hexylene Glycol, Ethylhexylglycerin, Phytosterols, Caprylyl Glycol, Carbomer, Silica, Alumina, Fragrance, Xanthan Gum, Disodium EDTA, BHT, Phenoxyethanol, Potassium Sorbate, Sodium Dehydroacetate, Mica, Titanium Dioxide, Iron Oxides",DM
Merle Norman,Preventage Firming Defense Creme Normal/Oily SPF 15,45.00,2,"Active: Octinoxate (6.5%), Titanium Dioxide (2%) Other: Water, Butylene Glycol, Cyclomethicone, Octyldodecyl Neopentanoate, Myristyl Lactate, Witch Hazel Distillate, Stearic Acid, Stearyl Alcohol, Glyceryl Polymethacrylate, Sorbitan Stearate, Dimethicone, PEG-100 Stearate, Phenyl Trimethicone, PPG-20 Methyl Glucose Ether, Palmitate Hydroxypropyltrimonium Amylopectin/Glyceryl Crosspolymer, Polysorbate 60, Hydrolyzed Elastin, Bisabolol, Camellia Sinensis Extract, Palmitoyl Oligopeptide, Hyaluronic Acid, Hydrocotyl Extract, Glycyrrhetinic Acid, Retinyl Palmitate, Coneflower Extract, Collagen Amino Acids, Heather Extract, Cucumber Extract, Butcherbroom Extract, Gingko Biloba Extract, Lecithin, Tocopheryl Acetate, Ascorbyl Palmitate, Aluminum Hydroxide, Triethanolamine, Propylene Glycol, Octyldodecanol, Neopentanoic Acid, Polyquaternium-24, Biosaccharide Gum-1, Euphrasia Officinalis Extract, Phospholipids, PEG-7m, PEG-8, Carbomer, Citric Acid, Ethylparaben, Methylparaben, Diazolidinyl Urea, Trisodium EDTA",DM
Merle Norman,Preventage Firming Defense Creme Normal/Dry SPF 15,45.00,2,"Active: Octinoxate (6.5%), Titanium Dioxide (2%), Other: Water, Butyl Octyl Salicylate, Dicotyl Maleate, Glycerin, Jojoba Esters, Cyclopentasiloxane, C10-30 Cholesterol/Lanosterol Esters, Phenyl Trimethicone, Stearic Acid, Stearyl Alcohol, Glyceryl Polymethacrylate, Biosaccharide Gum-1, Sorbitan Stearate, Propylene Glycol, Dimethicone, PEG-100 Stearate, Polysorbate 60, PPG-20 Methyl Glucose Ether, Bisabolol, Glycyrrhetinic Acid, Collagen Amino Acids, Camellia Sinensis Extract, Palmitoyl Hydroxypropyl Trimonium Amylopectin/Glycerin Crosspolymer, Hydrolyzed Elastin, Hydrocotyl Extract, Hyaluronic Acid, Cetearyl Methicone, Retinyl Palmitate, Heather Extract, Coneflower Extract, Gingko Biloba Extract, Cucumber Extract, Witch Hazel Extract, Butcherbroom Extract, Tocopheryl Acetate, Ascorbyl Palmitate, Phospholipids, Butylene Glycol, Euphrasia Officinalis Extract, Palmitoyl Oligopeptide, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyquaternium-24, Aluminum Hydroxide, Triethanolamine, PEG-8, PEG-7M, Lecithin, Carbomer, Diazolidinyl Urea, Methylparaben, Ethylparaben, Trisodium EDTA",DM
Estee Lauder,DayWear Advanced Multi-Protection Anti-Oxidant Creme Oil-Free SPF 25,50.00,2,"Active: Octisalate 5.00%, Avobenzone 3.00%, Octocrylene 2.70% Other: Water, Butyloctyl Salicylate, Ethyl Macadamiate, Methyl Trimethicone, Jojoba Esters, Butylene Glycol, PEG-100 Stearate, Neopentyl Glycol Diheptanoate, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, Silica, Potassium Cetyl Phosphate, Gentiana Lutea (Gentian) Root Extract, Polygonum Cuspidatum Root Extract, Hordeum Vulgare (Barley) Extract, Triticum Vulgare (Wheat) Germ Extract, Fumaria Officinalis Flower/Leaf/Stem Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Hydrolyzed Rice Bran Extract, Hydrolyzed Rice Extract, Laminaria Saccharina Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Vitis Vinifera (Grape) Seed Extract, Artemia Extract, Hydrogenated Lecithin, Thermus Thermophillus Ferment, Squalane, Glycerin, Linoleic Acid, Caffeine, Ethylhexylglycerin, Cholesterol, Lecithin, Dipotassium Glycyrrhizate, Ergothioneine, Sodium Hyaluronate, Polyquaternium-51, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Trehalose, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Tetrahexyldecyl Ascorbate, Caprylyl Glycol, Sodium PCA, Cyclodextrin, Urea, Dehydroxanthan Gum, Stearic Acid, Tocopheryl Acetate, Nordihydroguaiaretic Acid, Ascorbyl Tocopheryl Maleate, Citric Acid, Sodium Dehydroacetate, Fumaric Acid, Ethylbisiminomethylguaiacol Manganese Chloride, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Disodium EDTA, BHT, Fragrance (Parfum), Butylphenyl Methylpropional, Benzyl Salicylate, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Mica, Blue 1, Chromium Hydroxide Green, Yellow 5",DM
Lancome,Renergie Lift Volumetry Volumetric Lifting and Reshaping Cream SPF 15 Normal/Combination Skin,90.00,2,"Active: Avobenzone (3%), Octisalate (5%), Octocrylene (7%), Other: Water, Dimethicone, Glycerin, Hydrogenated Polyisobutene, Sucrose Stearate, Beeswax, Poly C10-30 Alkyl Acrylate, Yeast Extract, Sodium Polyacrylate, Sodium Cocoyl Glutamate, Hydrolyzed Linseed Extract, Sodium Hydroxide, Red 33, Phenoxyethanol, Stearic Acid, Adenosine, Acetyl Tetrapeptode-9, Argania Spinosa Kernel Extract, Vigna Aconitfolia Seed Extract, Ethylparaben, Silica, Yellow 5, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Limonene, Benzyl Alcohol, Linalool, Caprylyl Glycol, Acrylate/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Geraniol, Disodium Stearoyl Glutamate, Disodium EDTA, Methylparaben, Ocatadecendoic Acid, Citronellol, Aluminum Starch Octenylsuccinate, Coumarin, Fragrance, Sodium Benzoate",DM
Lancome,Absolue Precious Cells Advanced Regenerating and Reconstructing Cream SPF 15,175.00,2,"Active: Avobenzone (3%), Octisalate (5%), Octocrylene (7%), Other: Water, Hydrogenated Polyisobutene, Cyclohexasiloxane, Glycerin, Alcohol Denatured, Cetearyl Alcohol, PEG-20, Petrolatum, C13-14 Isoparaffin, Corn Oil, Tocopheryl Acetate, Hydroxypropyl Tetrahydropyrantriol, Hydrolyzed Soy Protein, Red 4, Phenoxyethanol, Adenosine, PEG-100 Stearate, Ethylparaben, Triethanolamine, Polyacrylamide, Malus Domestica Fruit Cell Culture, Yellow 5, Dimethyl Isosorbide, Dimethicone, Dimethiconol, Limonene, Xanthan Gum, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Linalool, 2-Oleamindo-1, 3-Octadedecanediol, Capryloyl Salicylic Acid, Acrylates C10-30 Alkyl Acrylate Crosspolymer, Passiflora Edulis Seed Oil, Disodium EDTA, Chestnut Seed Extract, Shea Butter, Cetyl Alcohol, Butylene Glycol, Octyldodecanol, Cetearyl Glucoside, Methylparaben, Citronellol, Apricot Kernel Oil, Laureth-7, Coumarin, Rice Bran Oil, Glyceryl Stearate, Fragrance",DM
Lancome,Bienfait Multi-Vital SPF 30 Lotion,49.00,3,"Active: Avobenzone (3%), Octisalate (5%), Octocrylene (7%), Other: Water, Isononyl Isononanoate, Glycerin, Dimethicone, Aluminum Starch Octenylsuccinate, Diisopropyl Sebacate, Sucrose Tristearate, Polysorbate 61, Ribes Nigrum (Black Current) Seed Oil, Tocopheryl Acetate, Ascorbyl Glucoside, Sodium Stearoyl Glutamate, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Hydroxycitronellal, Phenoxyethanol, Thermus Thermophillus Ferment, PEG-12 Dimethicone, Eugenol, Triethanolamine, Helianthus Annuus (Sunflower) Seed Oil, Polycaprolactone, Dimethiconol, Panthenol, Xanthan Gum, Benzyl Salicylate, Linalool, Oxothiazolidinecarboxylic Acid, Caprylyl Glycol, Alpha-Isomethyl Ionone, Carbomer, Geraniol, Moringa Pterygosperma Seed Extract, Disodium EDTA, Castanea Sativa (Chestnut) Extract, Rosa Canina Fruit Oil, Methylparaben, Butylparaben, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, Fragrance",DM
Lancome,"Absolue Premium Bx, Absolute Replenishing Cream SPF 15",166.00,2,"Active: Avobenzone (2%), Octisalate (5%), Octocrylene (8%), Other: Water, Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, Cyclohexasiloxane, Alcohol Denat., Hydrogenated Polyisobutene, Phenyl Trimethicone, Cetearyl Alcohol, Cyclopentasiloxane, PEG-20, Apricot Kernel Oil, Petrolatum, C13-14 Isoparaffin, Tocopheryl Acetate, Hydroxypropyl Tetrahydropyrantriol, Sodium Hyaluronate, Padina Pavonica Extract, Hydrolyzed Soy Protein, Phenoxyethanol, Adenosine, Stearyl Alcohol, PEG-100 Stearate, Ethylparaben, Triethanolamine, Polyacrylamide, Calcium Pantothenate, Malt Extract, Dimethyl Isosorbide, Dimethiconol, Limonene, Xanthan Gum, Linalool, Wild Yam Root Extract, Iron Oxides, Capryloyl Salicylic Acid, Paraffin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Myristyl Alcohol, Disodium EDTA, Shea Butter, Butylene Glycol, Cetyl Alcohol, Cetearyl Glucoside, Octyldodecanol, Methylparaben, Citronellol, Laureth-7, Hexyldecanol, Glyceryl Stearate, Fragrance",DM
Lancome,Bienfait Multi-Vital SPF 30 Cream,45.00,2,"Active: Avobenzone (3%), Octisalate (5%), Octocrylene (7%), Other: Water, Dimethicone, Glycerin, Alcohol Denat., VP/Eicosene Copolymer, Hydrogenated Polyisobutene, Sucrose Stearate, Aluminum Starch Octenylsuccinate, Silica, Poly C10-30 Alkyl Acrylate, Black Currant Seed Oil, Tocopheryl Acetate, Ascorbyl Glucoside, Sodium Polyacrylate, Sodium Hydroxide, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Hydroxycitronellal, Phenoxyethanol, Stearic Acid, Thermus Thermophillus Ferment, Eugenol, Triethanolamine, Sunflower Seed Oil, Polycaprolactone, Dimethiconol, Panthenol, Xanthan Gum, Benzyl Salicylate, Linalool, Benzyl Alcohol, Oxothiazolidinecarboxylic Acid, Caprylyl Glycol, Alpha-Isomethyl Ionone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Geraniol, Moringa Pterygosperma Seed Extract, Disodium EDTA, Castanea Sativa (Chestnut) Extract, Rosa Canina Fruit Oil, Methylparaben, Butylparaben, Butylphenyl Methylpropional, Citronellol, Hexyldecanol, Hexyldecyl Laurate, Hexyl Cinnamal, Fragrance",DM
Lancome,"Absolue Premium Bx, Absolute Replenishing Lotion SPF 15",165.00,2,"Avobenzone (3%), Octisalate (3%), Octocrylene (8%), Other: Water, Glycerin, Cyclohexasiloxane, Alcohol Denat., Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, PEG-100 Stearate, Glyceryl Stearate, Phenyl Trimethicone, Tocopheryl Acetate, C13-14 Isoparaffin, Hydroxypropyl Tetrahydropyrantriol, Padina Pavonica Extract, Hydrolyzed Soy Protein, Phenoxyethanol, Stearic Acid, Adenosine, Stearyl Alcohol, Ethylparaben, Triethanolamine, Polyacrylamide, Calcium Pantothenate, Malt Extract, Dimethyl Isosorbide, Limonene, Xanthan Gum, Linalool, Wild Yam Root Extract, Iron Oxides, Capryloyl Salicylic Acid, Paraffin, Myristyl Alcohol, Disodium EDTA, Butylene Glycol, Cetyl Alcohol, Octyldodecanol, Methylparaben, Citronellol, Laureth-7, Hexyldecanol, Fragrance",DM
Lancome,Renergie Lift Volumetry Volumetric Lifting and Reshaping Cream SPF 15 Normal to Dry Skin,90.00,2,"Active: Avobenzone (3%), Octisalate (5%), Octocrylene (7%), Other: Water, Dimethicone, Glycerin, Hydrogenated Polyisobutene, Sucrose Stearate, Beeswax, Poly C10-30 Alkyl Acrylate, Red 33, Stearic Acid, Argania Spinosa Kernel Extract, Octadecenedioic Acid, Linalool, Geraniol, Carbomer, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Methylparaben, Sodium Polyacrylate, Silica, Sodium Cocoyl Glutamate, Sodium Hydroxide, Yellow 5, Palmitic Acid, Aluminum Starch Octenylsuccinate, Coumarin, Phenoxyethanol, Adenosine, Vigna Acontifolia Seed Extract, Disodium Stearoyl Glutamate, Disodium EDTA, Limonene, Caprylyl Glycol, Hydrolyzed Linseed Extract, Citronellol Yeast Extract, Pentylene Glycol, Acetyl Tetrapeptide-9, Ethylparaben, Acrylates/C10-30 Alkyl Acrylates Crosspolymer, Benzyl Alcohol, Fragrance, Sodium Benzoate",DM
La Prairie,Cellular Radiance Emulsion SPF 30,465.00,1,"Active: Avobenzone 3%, Octinoxate 7.5%, Octisalate 5%, Oxybenzone 3%. Other: Water (Aqua), C12-15 Alkyl Ethylhexanoate, Cetyl Alcohol, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Sea Water (Maris Aqua), Dimethicone, Behenyl Alcohol, Stearyl Alcohol, Butylene Glycol, Propylene Glycol, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Batyl Alcohol, Glycoproteins, Panax Ginseng Root Extract, Equisetum Arvense (Horsetail) Extract, Phytosterols, Salicornia Herbacea Extract, Niacinamide, Hydrolyzed Oat Protein, Alpinia Galang Leaf Extract, Quartz, Disodium Adenosine Triphosphate, Tocopherol, Carica Papaya (Papaya) Fruit Extract, Cholesteryl Nonanoate, Cimicifuga Racemosa Root Extract, Zinc Gluconate, Hydrogenated Lecithin, Trifolium Pratense (Clover) Flower Extract, Copper Gluconate, PEG-20 Phytosterol, Actinidia Polygama Fruit Extract, Acetyl Heptapeptide-Gold, Cholesteryl Oleate, Dimethylmethoxy Chromanyl Palmitate, Corallina Officinalis Extract, Carbomer, Cholesteryl Stearate, Acrylates Copolymer, Boswellia Serrata Resin Extract, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phormidium Persicinum Extract, Caprylyl Glycol, Dextran, Magnesium Aspartate, Glyceryl Stearate, Disodium EDTA, Xanthan Gum, BHT, Fragrance (Parfum), Linalool, Hexyl Cinnamal, Hydroxycitronellal, Alpha-Isomethyl Ionone, Geraniol, Citronellol, Benzyl Benzoate, Butylphenyl Methylpropional, Evernia Furfuracea (Treemoss) Extract, Eugenol, Benzyl Salicylate, Limonene, Phenoxyethanol, Sorbic Acid, Methylparaben, Mica, Titanium Dioxide (CI 77891), Red 4 (CI 14700), Yellow 5 (CI 19140), Gold",DM
La Prairie,Anti-Aging Day Cream SPF 30,220.00,2,"Active Ingredients: Avobenzone 3.0%, Octinoxate (7.5%), Octisalate (5.0%), Octocrylene (2.5%) Inactive Ingredients: Water (Aqua), C12-15 Alkyl Ethyhexanoate, Glycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyglyceryl-3 Methyglucose Distearate, Helianthus Annuss (Sunflower) Seed Oil Unsaponifiables, Steareth-21, Behenyl Alcohol, Butylene Glycol, Glycoproteins*, Panax Ginseng Root Extract*, Equisetum Arvense (Horsetail) Extract*, Sodium Hyaluronate, Caprooyl Tetrapeptide-3, Salicornia Herbacea Extract, Sodium PCA, Tocopheryl Acetate, Resveratrol, Acetyl Decapeptide-3, Trehalose, Urea, Larix Sibirica Wood Extract, Palmitoyl Tripeptide-8, Carnosine, Potato Starch Modified, Disodium EDTA, Myrothamnus Flabellifolia Leaf/Stem Extract, Kefiran, Sodium Hydroxide, Glyceryl Stearate, Chlorella Vulgaris Extract, Silica, Panthenol, Polyquaternium-67, Glycine Soja (Soybean) Oil, PEG-100 Stearate, Hydrogenated Lecithin, Allantoin, Hydroxyethyl Behenamidopropyl Dimonium Chloride, C13-14 Isoparaffin, Dextran, Caprylic/Capric Triglyceride, Polysorbate 80, Ethylhexylglycerin, Sodium Oleate, Laureth-7, Cetyl Dimethicone, Caprylyl Glycol, Polyquaternium-51, Steareth-2, Polyacrylamide, Carbomer, Synthetic Wax, Alcohol, Fragrance (Parfum), Linalool, Hexyl Cinnamal, Hydroxycitronellal, Alpha-Isomethyl Ionone, Geraniol, Citronellol, Benzyl Benzoate, Butyphenyl Methylpropional, Evernia Furfuracea (Treemoss) Extract, Eugenol, Benzyl Salicylate, Limonene, Phenoxyethanol, Sorbic Acid, Chlorphenesin, Methylparaben, Benzoic Acid, Potassium Sorbate, Sodium Dehydroacetate, Yellow 5, Red 4",DM
La Prairie,Cellular Anti-Wrinkle Sun Cream SPF 30,150.00,2,"Active: Avobenzone (3%), Octinoxate (7.5%), Octisalate (2.6%), Octocrylene (2.4%), Oxybenzone (5%), Other: Water, Cyclomethicone, Hexyldecanol, PPG-3 Benzyl Ether Myristate, Coco-Caprylate/Caprate, C12-15 Alkyl Benzoate, Isohexadecane, Butylene Glycol, Styrene/Acrylates Copolymer, Cetearyl Alcohol, Octyldodecanol, Phenyl Trimethicone, Butyrospermum Parkii (Shea Butter), Glycoproteins, Panax Ginseng Root Extract, Equisetum Arvense (Horsetail) Extract, Tocopheryl Acetate, Retinyl Palmitate, Aloe Barbadensis Leaf Juice, Rna, Pyrus Communis (Pear) Fruit Extract, Camellia Sinensis Leaf Extract, Caprylic/Capric Triglyceride, PEG-100 Stearate, Macadamia Ternifolia Seed Oil, Ethylhexylglycerin, Caprylyl Glycol, Cera Alba (Beeswax), Arginine, Pyroxidine Hcl, Lecithin, Hibiscus Sabdariffa Flower Extract, Ferula Assa Foetida Root Extract, Tyrosine, Glyceryl Stearate, Ceteareth-20, Sodium Carbomer, Glycerin, Ursolic Acid, Sodium Hyaluronate, Glycine Soja (Soybean) Oil, Laminaria Ochroleuca Extract, Lavandula Angustifolia (Lavender) Extract, Sodium Polyacrylate, Mannitol, Disodium Adenosine Triphosphate, 1, 2-Hexanediol, Histidine Hcl, Dimethicone Crosspolymer-3, Disodium EDTA, Phenylalanine, Glyceryl Polyacrylate, Chamomilla Recutita (Matricaria) Flower Extract, Phospholipids, Oleic Acid, Linoleic Acid, Linolenic Acid, Xanthan Gum, Dipotassium Glycyrrhizate, Phytosphingosine, Cholesterol, Ceramide-3, Atelocollagen, Alcohol Denat., Sodium Chondroitin Sulfate, Ubiquinone, Thioctic Acid, Palmitic Acid, Micrococcus Lysate, Beta-Carotene, Fragrance, Chlorphenesin, Phenoxyethanol, Methylparaben, Yellow 5, Orange 4",DM
La Prairie,Advanced Marine Biology Cream SPF 20,140.00,2,"Active: Avobenzone (3%), Octinoxate (7.5%), Octisalate (5%) Other: Water, Glycerin, Octyldodecyl Neopentanoate, Butyrospermum Parkii (Shea Butter), PEG 40 Stearate, Butylene Glycol, Glyceryl Stearate, Cyclopentasiloxane, Cetyl Alcohol, C12-15 Alkyl Benzoate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Hydrogenated Polyisobutene, Glycoproteins, Panax Ginseng Root Extract, Equisetum Arvense (Horsetail) Extract, Chondrus Crispus (Carrageenan) Extract, Sodium Hyaluronate, Disodium EDTA, Saccharomyces/Carrageenan Extract/Sarcodiotheca Gaudichaudii Extract, Acetyl Hexapeptide-20, Panthenol, Dimethicone, Palmaria Palmata Extract, Sodium Carbomer, Caprylic/Capric Triglyceride, Limonium Gerberi Extract, Silica, Acrylates Copolymer, Tripleurospermum Maritima Extract, HDI/Trimethylol Hexyllactone Crosspolymer, Crambe Maritima Extract, Dipropylene Glycol Dibenzoate, Inula Crithmoide Extract, Caprylyl Glycol, Propyl Gallate, Aster Maritima Extract, PPG-15 Stearyl Ether Benzoate, Thalassiosira Pseodonana Extract, Carbomer, Dextran, Fragrance, Phenoxyethanol, Sorbic Acid, Potassium Sorbate, Yellow 5, Blue 1",DM
